Sample_ID,Model,System_Prompt,Question,Context,Ground_Truth_Answer,Concise_VI,Direct_VI,Extract_VI,Few_Shot_VI,Full_VI,List_VI,Strict_Rules_VI,ViMedAQA_VI,Self-Contained
3,vilm/vinallama-2.7b-chat,Expert_SP,Dầu mù u có thể gây ra tác dụng phụ gì?,"Dầu mù u được xem là an toàn khi sử dụng tại chỗ, nhưng có thể gây dị ứng ở một số người. Khi có các triệu chứng ngứa, đỏ, kích ứng hoặc gặp các tác dụng phụ khác khi bôi loại dầu này lên da thì hãy ngừng sử dụng ngay lập tức.",Dầu mù u có thể gây dị ứng ở một số người.,"Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ và kích ứng. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ và kích ứng. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ và kích ứng. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ và kích ứng. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ và kích ứng. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ và kích ứng. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử","Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác về da. 

### Trả lời:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ, kích ứng và các vấn đề khác về da. 

### Phản hồi:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ, kích ứng và các vấn đề khác về da. 

### Phản hồi:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ, kích ứng và các vấn đề khác về da. 

### Phản hồi:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ, kích ứng và các vấn đề khác về da. 

### Phản hồi:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ, kích ứng và các vấn đề khác về da. 

### Phản hồi:
Các tác dụng phụ có thể xảy ra","Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Các tác dụng phụ có thể xảy ra khi sử dụng dầu mù u tại chỗ bao gồm ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết luận:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Câu hỏi:
Dầu mù u có thể gây ra các tác dụng phụ gì? 

### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết luận:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Câu hỏi:
Dầu mù u có thể gây ra tác dụng phụ gì? 

### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác.","Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng hoặc các tác dụng phụ khác khi được sử dụng tại chỗ.","Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác về da.","Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Trả lời:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và các vấn đề khác. 

### Kết quả:
Dầu mù u có thể gây ra các tác","Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng hoặc các vấn đề khác. 

### TRÍCH XUẤT:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng hoặc các vấn đề khác. 

### Ngữ cảnh:
Dầu mù u được xem là an toàn khi sử dụng tại chỗ, nhưng có thể gây dị ứng ở một số người. Khi có các triệu chứng ngứa, đỏ, kích ứng hoặc gặp các tác dụng phụ khác khi bôi loại dầu này lên da thì hãy ngừng sử dụng ngay lập tức.

### Câu hỏi:
Dầu mù u có thể gây ra tác dụng phụ gì? 

### TRÍCH XUẤT:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng hoặc các vấn đề khác. 

### Ngữ cảnh:
Dầu mù u được xem là an toàn khi sử dụng tại chỗ, nhưng có thể gây dị ứng ở một số người. Khi có các triệu chứng ngứa, đỏ, kích ứng hoặc gặp các tác dụng phụ khác khi bôi loại","Dầu mù u có thể gây ra các tác dụng phụ khác nhau, như ngứa, đỏ, kích ứng và các tác dụng phụ khác.",
3,vilm/vinallama-2.7b-chat,ViMedAQA_SP,Dầu mù u có thể gây ra tác dụng phụ gì?,"Dầu mù u được xem là an toàn khi sử dụng tại chỗ, nhưng có thể gây dị ứng ở một số người. Khi có các triệu chứng ngứa, đỏ, kích ứng hoặc gặp các tác dụng phụ khác khi bôi loại dầu này lên da thì hãy ngừng sử dụng ngay lập tức.",Dầu mù u có thể gây dị ứng ở một số người.,,,,,,,,,"Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và gặp các tác dụng phụ khác khi bôi lên da. 

### Kết quả:
### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và gặp các tác dụng phụ khác khi bôi lên da. 

### Kết quả:
### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và gặp các tác dụng phụ khác khi bôi lên da. 

### Kết quả:
### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và gặp các tác dụng phụ khác khi bôi lên da. 

### Kết quả:
### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và gặp các tác dụng phụ khác khi bôi lên da. 

### Kết quả:
### Đáp án:
Dầu mù u có thể gây ra các tác dụng phụ như ngứa, đỏ, kích ứng và"
4,alpha-ai/LLAMA3-3B-Medical-COT,Default_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Theo Ngữ cảnh, Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Rễ, cành và thân Bướm bạc dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Dựa vào Ngữ cảnh, Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Dựa vào Ngữ cảnh, câu trả lời đầy đủ và toàn diện nhất cho câu hỏi là:

Rễ, cành và thân Bướm bạc được dùng để trị bệnh viêm họng đỏ hoặc viêm amidan cấp.","- Rễ, cành và thân Bướm bạc được dùng để điều trị viêm họng đỏ hoặc viêm amidan cấp.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh sốt cách nhật.","Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.",
4,alpha-ai/LLAMA3-3B-Medical-COT,Empty_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc dùng để trị ho hen, sốt cách nhật.","Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới","Dựa trên Ngữ cảnh, Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…).","- Rễ, cành và thân Bướm bạc dùng để trị ho hen, sốt cách nhật.

- Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc dùng để trị ho hen.",Dùng để trị loại bệnh sốt cách nhật.,
4,alpha-ai/LLAMA3-3B-Medical-COT,Expert_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Theo Ngữ cảnh, Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Rễ, cành và thân Bướm bạc dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Dựa vào Ngữ cảnh, Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.","Dựa vào Ngữ cảnh, câu trả lời đầy đủ và toàn diện nhất cho câu hỏi là:

Rễ, cành và thân Bướm bạc được dùng để trị bệnh viêm họng đỏ hoặc viêm amidan cấp.","- Rễ, cành và thân Bướm bạc được dùng để điều trị viêm họng đỏ hoặc viêm amidan cấp.","Rễ, cành và thân Bướm bạc được dùng để trị ho hen, sốt cách nhật.","Rễ, cành và thân Bướm bạc được dùng để trị viêm họng đỏ hoặc viêm amidan cấp.",
4,alpha-ai/LLAMA3-3B-Medical-COT,ViMedAQA_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.",,,,,,,,,"Dùng rễ, cành và thân Bướm bạc để điều trị viêm họng đỏ hoặc viêm amidan cấp."
4,arcee-ai/Arcee-VyLinh,Default_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.","Loại bệnh được trị bằng rễ, cành và thân Bướm bạc bao gồm: tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường).","Rễ, cành và thân Bướm bạc được dùng để trị nhiều loại bệnh như:

1. Bệnh giảm đau
2. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)
3. Bệnh tê thấp
4. Bệnh viêm họng đỏ hoặc viêm amidan cấp (trong phác đồ điều trị của Viện Y học Cổ truyền)","Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc được dùng để trị các loại bệnh sau:

1. Giảm đau
2. Chữa tê thấp
3. Chữa khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường...)

Các vị thuốc còn được dùng để điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Theo ngữ cảnh được cung cấp, rễ, cành và thân Bướm bạc được sử dụng để điều trị nhiều loại bệnh sau:

1. Bệnh giảm đau
2. Bệnh tê thấp
3. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)

Các bộ phận này cũng được sử dụng để điều trị các bệnh khác như:

- Bệnh viêm họng đỏ hoặc viêm amidan cấp
- Bệnh lợi tiểu
- Bệnh ho và viêm họng đỏ hoặc viêm amidan cấp (tùy theo phác đồ điều trị của Viện Y học Cổ truyền)

Tóm lại, rễ, cành và thân Bướm bạc được sử dụng để điều trị nhiều loại bệnh khác nhau, bao gồm cả điều trị bệnh bằng cách lợi tiểu, chữa ho hen, sốt cách nhật, giảm đau, tê thấp, khí hư bạch đới, viêm họng đỏ hoặc viêm amidan cấp, và các bệnh khác.","- Rễ
- Cành
- Thân Bướm bạc

- Trị bệnh giảm đau
- Trị tê thấp
- Trị khí hư bạch đới","Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh khí hư bạch đới.","Rễ, cành và thân Bướm bạc được dùng để trị nhiều loại bệnh như:

1. Bệnh tê thấp
2. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)
3. Bệnh viêm họng đỏ hoặc viêm amidan cấp
4. Bệnh lợi tiểu
5. Bệnh ho và viêm họng đỏ hoặc viêm amidan cấp (tùy theo phác đồ điều trị của Viện Y học Cổ truyền)

Tuy nhiên, cần lưu ý rằng thông tin này chỉ mang tính chất tham khảo và nên được áp dụng dưới sự hướng dẫn của một chuyên gia y tế.",
4,arcee-ai/Arcee-VyLinh,Empty_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường...).","Rễ, cành và thân Bướm bạc được dùng để trị nhiều loại bệnh như sau:

1. Bệnh giảm đau
2. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)
3. Bệnh tê thấp
4. Bệnh viêm họng đỏ hoặc viêm amidan cấp (trong phác đồ điều trị của Viện Y học Cổ truyền)","Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh tê thấp, khí hư bạch đới.","Theo ngữ cảnh được cung cấp, rễ, cành và thân Bướm bạc được sử dụng để điều trị các bệnh sau:

1. Giảm đau
2. Chữa tê thấp
3. Giảm khí hư màu trắng
4. Mệt mỏi
5. Chán ăn

Tuy nhiên, câu trả lời chính xác cho câu hỏi ""Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?"" nên tập trung vào các mục chính được liệt kê trong ngữ cảnh, đó là:

Rễ, cành và thân Bướm bạc được dùng để trị các loại bệnh như giảm đau, chữa tê thấp, giảm khí hư màu trắng, mệt mỏi và chán ăn.

Tuy nhiên, nếu cần trả lời ngắn gọn nhất, câu trả lời sẽ là:

Rễ, cành và thân Bướm bạc được dùng để trị các loại bệnh như giảm đau, chữa tê thấp, giảm khí hư màu trắng, mệt mỏi và chán ăn.","Theo ngữ cảnh được cung cấp, rễ, cành và thân Bướm bạc được sử dụng để điều trị nhiều loại bệnh sau:

1. Bệnh giảm đau
2. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)
3. Bệnh tê thấp
4. Bệnh viêm họng đỏ hoặc viêm amidan cấp
5. Bệnh ho
6. Bệnh viêm họng đỏ hoặc viêm amidan cấp

Phác đồ điều trị được đề xuất sử dụng lá và thân Bướm bạc mỗi ngày 150g, sắc uống trong 3 ngày để điều trị bệnh viêm họng đỏ hoặc viêm amidan cấp.","- Rễ: Trị khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường...)
- Cành và thân: Trị đau, tê thấp","Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh khí hư bạch đới.","Theo thông tin cung cấp, rễ, cành và thân Bướm bạc được sử dụng để điều trị các bệnh sau:

1. Chữa đau nhức, tê thấp
2. Điều trị khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)

Đây là những bài thuốc dân gian và y học cổ truyền được sử dụng để điều trị các bệnh về đau nhức cơ thể và bệnh lý liên quan đến hệ tiết niệu.",
4,arcee-ai/Arcee-VyLinh,Expert_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh tê thấp, khí hư bạch đới.","Rễ, cành và thân Bướm bạc được sử dụng để trị các bệnh sau:

1. Bệnh giảm đau
2. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)
3. Bệnh tê thấp
4. Bệnh viêm họng đỏ hoặc viêm amidan cấp (trong phác đồ điều trị của Viện Y học Cổ truyền)","Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh tê thấp và khí hư bạch đới.","Rễ, cành và thân Bướm bạc được dùng để trị các loại bệnh sau:

- Trị ho và viêm họng đỏ hoặc viêm amidan cấp
- Giảm đau
- Chữa tê thấp
- Giảm khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường...)","Theo ngữ cảnh được cung cấp, rễ, cành và thân Bướm bạc được sử dụng để điều trị nhiều loại bệnh khác nhau. Cụ thể:

1. Giảm đau và điều trị tê thấp.
2. Điều trị khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường).

Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc, mỗi ngày dùng 150g, sắc uống trong 3 ngày.

Tóm lại, rễ, cành và thân Bướm bạc được sử dụng để điều trị các bệnh như giảm đau, điều trị tê thấp, điều trị khí hư bạch đới, và điều trị ho, viêm họng đỏ hoặc viêm amidan cấp.","- Rễ: 
  - Giảm đau
  - Chữa tê thấp
  - Chữa khí hư bạch đới

- Cành và thân: 
  - Giảm đau
  - Chữa tê thấp
  - Chữa khí hư bạch đới","Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh khí hư bạch đới.","Rễ, cành và thân Bướm bạc được dùng để trị nhiều loại bệnh như sau:

1. Bệnh lợi tiểu (lợi tiểu)
2. Bệnh ho và hen
3. Bệnh sốt cách nhật
4. Bệnh đau nhức, tê thấp
5. Bệnh khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)

Bên cạnh đó, cả lá và thân Bướm bạc cũng được sử dụng để điều trị các bệnh như trên. Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.",
4,arcee-ai/Arcee-VyLinh,ViMedAQA_SP,"Rễ, cành và thân Bướm bạc được dùng để trị loại bệnh nào?","Hoa Bướm bạc được dùng làm thuốc lợi tiểu, chữa ho hen, sốt cách nhật. Dùng ngoài giã nát đắp lên những nơi sưng tấy, gãy xương. Rễ, cành và thân Bướm bạc dùng làm thuốc giảm đau, chữa tê thấp, khí hư bạch đới (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường…). Viện Y học Cổ truyền đã xây dựng một phác đồ điều trị ho, viêm họng đỏ hoặc viêm amidan cấp với lá và thân Bướm bạc 150g/ngày, sắc uống trong 3 ngày.","Rễ, cành và thân Bướm bạc được dùng để trị bệnh đau nhức, tê thấp, khí hư bạch đới.",,,,,,,,,"Theo ngữ cảnh được cung cấp, rễ, cành và thân của Hoa Bướm bạc được sử dụng để điều trị nhiều loại bệnh sau:

1. Bệnh giảm đau
2. Bệnh khí hư bất thường (mệt mỏi, chán ăn, dịch âm đạo màu trắng xuất hiện bất thường)
3. Bệnh tê thấp
4. Bệnh viêm họng đỏ hoặc viêm amidan cấp

Phác đồ điều trị được đề xuất sử dụng lá và thân Bướm bạc mỗi ngày 150g, sắc uống trong 3 ngày để điều trị bệnh viêm họng đỏ hoặc viêm amidan cấp."
